Year,Entidad federativa,Municipio,GeoCode,Value
2010,Oaxaca,Tamazulápam del Espíritu Santo,20031,85.59065612
2010,Oaxaca,Fresnillo de Trujano,20032,78.95095095
2010,Oaxaca,Guadalupe Etla,20033,42.84485065
2010,Oaxaca,Guadalupe de Ramírez,20034,78.80047885
2010,Oaxaca,Guelatao de Juárez,20035,33.90644491
2010,Oaxaca,Guevea de Humboldt,20036,94.2135648
2010,Oaxaca,Mesones Hidalgo,20037,88.68938547
2010,Oaxaca,Villa Hidalgo,20038,85.57281553
2010,Oaxaca,Heroica Ciudad de Huajuapan de León,20039,43.16523648
2010,Oaxaca,Huautepec,20040,97.31027596
2010,Oaxaca,Huautla de Jiménez,20041,77.74216525
2010,Oaxaca,Ixtlán de Juárez,20042,84.63331389
2010,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,20043,53.60662876
2010,Oaxaca,Loma Bonita,20044,57.54943274
2010,Oaxaca,Magdalena Apasco,20045,47.86653772
2010,Oaxaca,Magdalena Jaltepec,20046,91.45330739
2010,Oaxaca,Santa Magdalena Jicotlán,20047,89.92222222
2010,Oaxaca,Magdalena Mixtepec,20048,98.25233645
2010,Oaxaca,Magdalena Ocotlán,20049,72.28465116
2010,Oaxaca,Magdalena Peñasco,20050,97.64768479
2010,Oaxaca,Magdalena Teitipac,20051,93.12785388
2010,Oaxaca,Magdalena Tequisistlán,20052,69.72819157
2010,Oaxaca,Magdalena Tlacotepec,20053,55.28161435
2010,Oaxaca,Magdalena Zahuatlán,20054,80.19777159
2010,Oaxaca,Mariscala de Juárez,20055,77.96614739
2010,Oaxaca,Mártires de Tacubaya,20056,86.6219697
2010,Oaxaca,Matías Romero Avendaño,20057,63.32304834
2010,Oaxaca,Mazatlán Villa de Flores,20058,93.98018637
2010,Oaxaca,Miahuatlán de Porfirio Díaz,20059,68.4247564
2010,Oaxaca,Mixistlán de la Reforma,20060,96.46178218
2010,Oaxaca,Monjas,20061,82.72539289
2010,Oaxaca,Natividad,20062,61.06401384
2010,Oaxaca,Nazareno Etla,20063,59.93798665
2010,Oaxaca,Nejapa de Madero,20064,78.69264938
2010,Oaxaca,Ixpantepec Nieves,20065,86.74777975
2010,Oaxaca,Santiago Niltepec,20066,75.27177914
2010,Oaxaca,Oaxaca de Juárez,20067,36.24671517
2010,Oaxaca,Ocotlán de Morelos,20068,64.7702852
2010,Oaxaca,La Pe,20069,95.74788041
2010,Oaxaca,Pinotepa de Don Luis,20070,86.2819732
2010,Oaxaca,Pluma Hidalgo,20071,84.79587557
2010,Oaxaca,San José del Progreso,20072,89.71183773
2010,Oaxaca,Putla Villa de Guerrero,20073,64.20682719
2010,Oaxaca,Santa Catarina Quioquitani,20074,98.1835443
2010,Oaxaca,Reforma de Pineda,20075,78.33400565
2010,Oaxaca,La Reforma,20076,86.47272133
2010,Oaxaca,Reyes Etla,20077,59.20574018
2010,Oaxaca,Rojas de Cuauhtémoc,20078,48.97401347
2010,Oaxaca,Salina Cruz,20079,40.41196654
2010,Oaxaca,San Agustín Amatengo,20080,83.56558062
2010,Oaxaca,San Agustín Atenango,20081,77.74579125
2010,Oaxaca,San Agustín Chayuco,20082,92.98576799
2010,Oaxaca,San Agustín de las Juntas,20083,66.40608466
2010,Oaxaca,San Agustín Etla,20084,54.11700975
2010,Oaxaca,San Agustín Loxicha,20085,94.57319883
2010,Oaxaca,San Agustín Tlacotepec,20086,87.70143885
2010,Oaxaca,San Agustín Yatareni,20087,78.00936709
2010,Oaxaca,San Andrés Cabecera Nueva,20088,91.41720991
2010,Oaxaca,San Andrés Dinicuiti,20089,83.61822542
2010,Oaxaca,San Andrés Huaxpaltepec,20090,80.23318668
2010,Oaxaca,San Andrés Huayápam,20091,35.77980468
2010,Oaxaca,San Andrés Ixtlahuaca,20092,65.92701279
2010,Oaxaca,San Andrés Lagunas,20093,94.67472527
2010,Oaxaca,San Andrés Nuxiño,20094,96.74330357
2010,Oaxaca,San Andrés Paxtlán,20095,97.85928705
2010,Oaxaca,San Andrés Sinaxtla,20096,72.22222222
2010,Oaxaca,San Andrés Solaga,20097,87.0
2010,Oaxaca,San Andrés Teotilálpam,20098,96.05341812
2010,Oaxaca,San Andrés Tepetlapa,20099,96.14672686
2010,Oaxaca,San Andrés Yaá,20100,87.26896552
2010,Oaxaca,San Andrés Zabache,20101,86.08099688
2010,Oaxaca,San Andrés Zautla,20102,56.47373471
2010,Oaxaca,San Antonino Castillo Velasco,20103,74.26283758
2010,Oaxaca,San Antonino el Alto,20104,95.30317125
2010,Oaxaca,San Antonino Monte Verde,20105,95.96210039
2010,Oaxaca,San Antonio Acutla,20106,95.41428571
2010,Oaxaca,San Antonio de la Cal,20107,52.95186685
2010,Oaxaca,San Antonio Huitepec,20108,86.31437239
2010,Oaxaca,San Antonio Nanahuatípam,20109,64.78402107
2010,Oaxaca,San Antonio Sinicahua,20110,98.06388527
2010,Oaxaca,San Antonio Tepetlapa,20111,92.78389719
2010,Oaxaca,San Baltazar Chichicápam,20112,78.82042406
2010,Oaxaca,San Baltazar Loxicha,20113,88.40042918
2010,Oaxaca,San Baltazar Yatzachi el Bajo,20114,89.72834646
2010,Oaxaca,San Bartolo Coyotepec,20115,44.01253616
2010,Oaxaca,San Bartolomé Ayautla,20116,95.77034121
2010,Oaxaca,San Bartolomé Loxicha,20117,90.94760614
2010,Oaxaca,San Bartolomé Quialana,20118,86.89113073
2010,Oaxaca,San Bartolomé Yucuañe,20119,95.43846154
2010,Oaxaca,San Bartolomé Zoogocho,20120,85.56875
2010,Oaxaca,San Bartolo Soyaltepec,20121,90.155
2010,Oaxaca,San Bartolo Yautepec,20122,86.4022082
2010,Oaxaca,San Bernardo Mixtepec,20123,92.61910722
2010,Oaxaca,San Blas Atempa,20124,77.32379604
2010,Oaxaca,San Carlos Yautepec,20125,95.86464352
2010,Oaxaca,San Cristóbal Amatlán,20126,96.76846771
2010,Oaxaca,San Cristóbal Amoltepec,20127,96.52808989
2010,Oaxaca,San Cristóbal Lachirioag,20128,86.11962134
2010,Oaxaca,San Cristóbal Suchixtlahuaca,20129,67.54983923
2010,Oaxaca,San Dionisio del Mar,20130,85.21268726
2010,Oaxaca,San Dionisio Ocotepec,20131,87.88118822
2010,Oaxaca,San Dionisio Ocotlán,20132,66.77329749
2010,Oaxaca,San Esteban Atatlahuca,20133,93.4962766
2010,Oaxaca,San Felipe Jalapa de Díaz,20134,89.94723869
2010,Oaxaca,San Felipe Tejalápam,20135,82.22497647
2010,Oaxaca,San Felipe Usila,20136,92.84078121
2010,Oaxaca,San Francisco Cahuacuá,20137,96.00512328
2010,Oaxaca,San Francisco Cajonos,20138,83.15466667
2010,Oaxaca,San Francisco Chapulapa,20139,95.68561188
2010,Oaxaca,San Francisco Chindúa,20140,85.33622829
2010,Oaxaca,San Francisco del Mar,20141,89.38229678
2010,Oaxaca,San Francisco Huehuetlán,20142,88.23128492
2010,Oaxaca,San Francisco Ixhuatán,20143,81.19418724
2010,Oaxaca,San Francisco Jaltepetongo,20144,92.18451243
2010,Oaxaca,San Francisco Lachigoló,20145,57.25905912
2010,Oaxaca,San Francisco Logueche,20146,95.9496124
2010,Oaxaca,San Francisco Nuxaño,20147,94.8489011
2010,Oaxaca,San Francisco Ozolotepec,20148,98.1977591
2010,Oaxaca,San Francisco Sola,20149,84.29078014
2010,Oaxaca,San Francisco Telixtlahuaca,20150,67.328356
2010,Oaxaca,San Francisco Teopan,20151,93.56868132
2010,Oaxaca,San Francisco Tlapancingo,20152,94.38136827
2010,Oaxaca,San Gabriel Mixtepec,20153,87.62532179
2010,Oaxaca,San Ildefonso Amatlán,20154,86.94229896
2010,Oaxaca,San Ildefonso Sola,20155,96.35621762
2010,Oaxaca,San Ildefonso Villa Alta,20156,83.75832037
2010,Oaxaca,San Jacinto Amilpas,20157,39.38791021
2010,Oaxaca,San Jacinto Tlacotepec,20158,97.78702398
2010,Oaxaca,San Jerónimo Coatlán,20159,95.09897119
2010,Oaxaca,San Jerónimo Silacayoapilla,20160,86.78780681
2010,Oaxaca,San Jerónimo Sosola,20161,86.81161972
2010,Oaxaca,San Jerónimo Taviche,20162,90.60543767
2010,Oaxaca,San Jerónimo Tecóatl,20163,88.98110567
2010,Oaxaca,San Jorge Nuchita,20164,82.54715095
2010,Oaxaca,San José Ayuquila,20165,87.52014388
2010,Oaxaca,San José Chiltepec,20166,63.29010309
2010,Oaxaca,San José del Peñasco,20167,92.48087432
2010,Oaxaca,San José Estancia Grande,20168,71.85714286
2010,Oaxaca,San José Independencia,20169,91.05884204
2010,Oaxaca,San José Lachiguiri,20170,95.95427163
2010,Oaxaca,San José Tenango,20171,92.48989178
2010,Oaxaca,San Juan Achiutla,20172,88.56937799
2010,Oaxaca,San Juan Atepec,20173,86.97672727
2010,Oaxaca,Ánimas Trujano,20174,60.87839545
2010,Oaxaca,San Juan Bautista Atatlahuca,20175,93.66641452
2010,Oaxaca,San Juan Bautista Coixtlahuaca,20176,90.81862745
2010,Oaxaca,San Juan Bautista Cuicatlán,20177,72.85801918
2010,Oaxaca,San Juan Bautista Guelache,20178,46.676758
2010,Oaxaca,San Juan Bautista Jayacatlán,20179,81.41373927
2010,Oaxaca,San Juan Bautista Lo de Soto,20180,75.40947075
2010,Oaxaca,San Juan Bautista Suchitepec,20181,91.95354523
2010,Oaxaca,San Juan Bautista Tlacoatzintepec,20182,97.71119134
2010,Oaxaca,San Juan Bautista Tlachichilco,20183,93.23435226
2010,Oaxaca,San Juan Bautista Tuxtepec,20184,52.60880569
2010,Oaxaca,San Juan Cacahuatepec,20185,77.30218479
2010,Oaxaca,San Juan Cieneguilla,20186,76.31293706
2010,Oaxaca,San Juan Coatzóspam,20187,95.82257393
2010,Oaxaca,San Juan Colorado,20188,92.31016231
2010,Oaxaca,San Juan Comaltepec,20189,97.60086022
2010,Oaxaca,San Juan Cotzocón,20190,75.10113523
2010,Oaxaca,San Juan Chicomezúchil,20191,20.86572438
2010,Oaxaca,San Juan Chilateca,20192,51.68997837
2010,Oaxaca,San Juan del Estado,20193,71.19518171
2010,Oaxaca,San Juan del Río,20194,84.68288288
2010,Oaxaca,San Juan Diuxi,20195,95.38222967
2010,Oaxaca,San Juan Evangelista Analco,20196,81.225
2010,Oaxaca,San Juan Guelavía,20197,85.21763869
2010,Oaxaca,San Juan Guichicovi,20198,78.71016586
2010,Oaxaca,San Juan Ihualtepec,20199,92.44100295
2010,Oaxaca,San Juan Juquila Mixes,20200,95.13991655
2010,Oaxaca,San Juan Juquila Vijanos,20201,94.58163265
2010,Oaxaca,San Juan Lachao,20202,90.29866889
2010,Oaxaca,San Juan Lachigalla,20203,98.58514434
2010,Oaxaca,San Juan Lajarcia,20204,82.39854015
2010,Oaxaca,San Juan Lalana,20205,87.05886814
2010,Oaxaca,San Juan de los Cués,20206,79.47832168
2010,Oaxaca,San Juan Mazatlán,20207,86.16362565
2010,Oaxaca,San Juan Mixtepec -Dto. 08 -,20208,91.98794607
2010,Oaxaca,San Juan Mixtepec -Dto. 26 -,20209,96.5362963
2010,Oaxaca,San Juan Ñumí,20210,95.88312898
2010,Oaxaca,San Juan Ozolotepec,20211,97.97206304
2010,Oaxaca,San Juan Petlapa,20212,98.69510386
2010,Oaxaca,San Juan Quiahije,20213,90.72322581
2010,Oaxaca,San Juan Quiotepec,20214,91.2320442
2010,Oaxaca,San Juan Sayultepec,20215,75.46492435
2010,Oaxaca,San Juan Tabaá,20216,89.17575758
2010,Oaxaca,San Juan Tamazola,20217,98.17429406
2010,Oaxaca,San Juan Teita,20218,98.65663717
2010,Oaxaca,San Juan Teitipac,20219,89.51392058
2010,Oaxaca,San Juan Tepeuxila,20220,96.68368522
2010,Oaxaca,San Juan Teposcolula,20221,88.88297014
2010,Oaxaca,San Juan Yaeé,20222,94.63555858
2010,Oaxaca,San Juan Yatzona,20223,97.94613583
2010,Oaxaca,San Juan Yucuita,20224,67.94006309
2010,Oaxaca,San Lorenzo,20225,93.17782869
2010,Oaxaca,San Lorenzo Albarradas,20226,91.22686833
2010,Oaxaca,San Lorenzo Cacaotepec,20227,54.02626643
2010,Oaxaca,San Lorenzo Cuaunecuiltitla,20228,95.82477876
2010,Oaxaca,San Lorenzo Texmelúcan,20229,98.91361448
2010,Oaxaca,San Lorenzo Victoria,20230,79.95824411
2010,Oaxaca,San Lucas Camotlán,20231,95.61586639
2010,Oaxaca,San Lucas Ojitlán,20232,89.15865813
2010,Oaxaca,San Lucas Quiaviní,20233,88.01755448
2010,Oaxaca,San Lucas Zoquiápam,20234,96.47988669
2010,Oaxaca,San Luis Amatlán,20235,92.89149058
2010,Oaxaca,San Marcial Ozolotepec,20236,97.05659075
2010,Oaxaca,San Marcos Arteaga,20237,77.60123542
2010,Oaxaca,San Martín de los Cansecos,20238,95.06973684
2010,Oaxaca,San Martín Huamelúlpam,20239,83.67996012
2010,Oaxaca,San Martín Itunyoso,20240,97.10868635
2010,Oaxaca,San Martín Lachilá,20241,79.70381232
2010,Oaxaca,San Martín Peras,20242,96.61681851
2010,Oaxaca,San Martín Tilcajete,20243,69.49580838
2010,Oaxaca,San Martín Toxpalan,20244,79.38632274
2010,Oaxaca,San Martín Zacatepec,20245,89.50289495
2010,Oaxaca,San Mateo Cajonos,20246,87.68845316
2010,Oaxaca,Capulálpam de Méndez,20247,56.18860662
2010,Oaxaca,San Mateo del Mar,20248,85.56777501
2010,Oaxaca,San Mateo Yoloxochitlán,20249,91.75022817
2010,Oaxaca,San Mateo Etlatongo,20250,81.27081507
2010,Oaxaca,San Mateo Nejápam,20251,95.91240243
2010,Oaxaca,San Mateo Peñasco,20252,91.40883697
2010,Oaxaca,San Mateo Piñas,20253,90.37542007
2010,Oaxaca,San Mateo Río Hondo,20254,92.95144695
2010,Oaxaca,San Mateo Sindihui,20255,93.95223731
2010,Oaxaca,San Mateo Tlapiltepec,20256,79.51904762
2010,Oaxaca,San Melchor Betaza,20257,93.65054294
2010,Oaxaca,San Miguel Achiutla,20258,90.67101449
2010,Oaxaca,San Miguel Ahuehuetitlán,20259,90.24433585
2010,Oaxaca,San Miguel Aloápam,20260,94.73753605
2010,Oaxaca,San Miguel Amatitlán,20261,95.29880071
2010,Oaxaca,San Miguel Amatlán,20262,85.35282458
2010,Oaxaca,San Miguel Coatlán,20263,93.68722073
2010,Oaxaca,San Miguel Chicahua,20264,94.62568908
2010,Oaxaca,San Miguel Chimalapa,20265,82.81867388
2010,Oaxaca,San Miguel del Puerto,20266,83.19528107
2010,Oaxaca,San Miguel del Río,20267,86.68864469
2010,Oaxaca,San Miguel Ejutla,20268,69.07248157
2010,Oaxaca,San Miguel el Grande,20269,84.86482085
2010,Oaxaca,San Miguel Huautla,20270,94.2013373
2010,Oaxaca,San Miguel Mixtepec,20271,96.19076824
2010,Oaxaca,San Miguel Panixtlahuaca,20272,95.64179401
2010,Oaxaca,San Miguel Peras,20273,92.85573917
2010,Oaxaca,San Miguel Piedras,20274,97.36986301
2010,Oaxaca,San Miguel Quetzaltepec,20275,94.18151763
2010,Oaxaca,San Miguel Santa Flor,20276,90.54727031
2010,Oaxaca,Villa Sola de Vega,20277,82.83819507
2010,Oaxaca,San Miguel Soyaltepec,20278,79.67070932
2010,Oaxaca,San Miguel Suchixtepec,20279,89.86951631
2010,Oaxaca,Villa Talea de Castro,20280,87.52631579
2010,Oaxaca,San Miguel Tecomatlán,20281,87.3772242
2010,Oaxaca,San Miguel Tenango,20282,97.51737452
2010,Oaxaca,San Miguel Tequixtepec,20283,88.609375
2010,Oaxaca,San Miguel Tilquiápam,20284,95.64293121
2010,Oaxaca,San Miguel Tlacamama,20285,82.03422905
2010,Oaxaca,San Miguel Tlacotepec,20286,86.97988319
2010,Oaxaca,San Miguel Tulancingo,20287,89.49096386
2010,Oaxaca,San Miguel Yotao,20288,95.84572491
2010,Oaxaca,San Nicolás,20289,82.59504132
2010,Oaxaca,San Nicolás Hidalgo,20290,78.88270981
2010,Oaxaca,San Pablo Coatlán,20291,94.9875498
2010,Oaxaca,San Pablo Cuatro Venados,20292,96.58151766
2010,Oaxaca,San Pablo Etla,20293,33.4940219
2010,Oaxaca,San Pablo Huitzo,20294,68.57746955
2010,Oaxaca,San Pablo Huixtepec,20295,63.8078489
2010,Oaxaca,San Pablo Macuiltianguis,20296,81.27740492
2010,Oaxaca,San Pablo Tijaltepec,20297,96.03831041
2010,Oaxaca,San Pablo Villa de Mitla,20298,69.97822846
2010,Oaxaca,San Pablo Yaganiza,20299,86.04368932
2010,Oaxaca,San Pedro Amuzgos,20300,88.94140765
2010,Oaxaca,San Pedro Apóstol,20301,64.44065387
2010,Oaxaca,San Pedro Atoyac,20302,95.110587
2010,Oaxaca,San Pedro Cajonos,20303,88.0091001
2010,Oaxaca,San Pedro Coxcaltepec Cántaros,20304,95.1037464
2010,Oaxaca,San Pedro Comitancillo,20305,62.57045455
2010,Oaxaca,San Pedro el Alto,20306,96.06475021
2010,Oaxaca,San Pedro Huamelula,20307,69.30282548
2010,Oaxaca,San Pedro Huilotepec,20308,84.93894814
2010,Oaxaca,San Pedro Ixcatlán,20309,90.66192017
2010,Oaxaca,San Pedro Ixtlahuaca,20310,71.14529667
2010,Oaxaca,San Pedro Jaltepetongo,20311,87.75909091
2010,Oaxaca,San Pedro Jicayán,20312,85.85115659
2010,Oaxaca,San Pedro Jocotipac,20313,92.29588015
2010,Oaxaca,San Pedro Juchatengo,20314,79.73587302
2010,Oaxaca,San Pedro Mártir,20315,88.24153948
2010,Oaxaca,San Pedro Mártir Quiechapa,20316,96.92080745
2010,Oaxaca,San Pedro Mártir Yucuxaco,20317,93.37114951
2010,Oaxaca,San Pedro Mixtepec -Dto. 22 -,20318,61.93570453
2010,Oaxaca,San Pedro Mixtepec -Dto. 26 -,20319,98.55938697
2010,Oaxaca,San Pedro Molinos,20320,91.01100629
2010,Oaxaca,San Pedro Nopala,20321,94.07837838
2010,Oaxaca,San Pedro Ocopetatillo,20322,92.5509915
2010,Oaxaca,San Pedro Ocotepec,20323,96.69059656
2010,Oaxaca,San Pedro Pochutla,20324,57.82835498
2010,Oaxaca,San Pedro Quiatoni,20325,89.69132472
2010,Oaxaca,San Pedro Sochiápam,20326,97.35899599
2010,Oaxaca,San Pedro Tapanatepec,20327,66.70918763
2010,Oaxaca,San Pedro Taviche,20328,97.30119376
2010,Oaxaca,San Pedro Teozacoalco,20329,96.29037391
2010,Oaxaca,San Pedro Teutila,20330,92.20319905
2010,Oaxaca,San Pedro Tidaá,20331,94.21637427
2010,Oaxaca,San Pedro Topiltepec,20332,85.17447917
2010,Oaxaca,San Pedro Totolápam,20333,78.76097349
2010,Oaxaca,Villa de Tututepec de Melchor Ocampo,20334,76.50932593
2010,Oaxaca,San Pedro Yaneri,20335,95.35205184
2010,Oaxaca,San Pedro Yólox,20336,84.46697039
2010,Oaxaca,San Pedro y San Pablo Ayutla,20337,86.79817444
2010,Oaxaca,Villa de Etla,20338,48.72746724
2010,Oaxaca,San Pedro y San Pablo Teposcolula,20339,73.51526614
2010,Oaxaca,San Pedro y San Pablo Tequixtepec,20340,86.41054403
2010,Oaxaca,San Pedro Yucunama,20341,88.14814815
2010,Oaxaca,San Raymundo Jalpan,20342,60.01419558
2010,Oaxaca,San Sebastián Abasolo,20343,79.80108622
2010,Oaxaca,San Sebastián Coatlán,20344,93.72090517
2010,Oaxaca,San Sebastián Ixcapa,20345,79.17250859
2010,Oaxaca,San Sebastián Nicananduta,20346,91.55831533
2010,Oaxaca,San Sebastián Río Hondo,20347,96.43951613
2010,Oaxaca,San Sebastián Tecomaxtlahuaca,20348,86.28015677
2010,Oaxaca,San Sebastián Teitipac,20349,78.58271605
2010,Oaxaca,San Sebastián Tutla,20350,22.94445384
2010,Oaxaca,San Simón Almolongas,20351,89.41504178
2010,Oaxaca,San Simón Zahuatlán,20352,99.00827586
2010,Oaxaca,Santa Ana,20353,92.84908884
2010,Oaxaca,Santa Ana Ateixtlahuaca,20354,91.31686047
2010,Oaxaca,Santa Ana Cuauhtémoc,20355,94.53611111
2010,Oaxaca,Santa Ana del Valle,20356,84.11303407
2010,Oaxaca,Santa Ana Tavela,20357,90.41648107
2010,Oaxaca,Santa Ana Tlapacoyan,20358,79.09749304
2010,Oaxaca,Santa Ana Yareni,20359,90.71867008
2010,Oaxaca,Santa Ana Zegache,20360,86.33313817
2010,Oaxaca,Santa Catalina Quierí,20361,98.76400477
2010,Oaxaca,Santa Catarina Cuixtla,20362,70.3530303
2010,Oaxaca,Santa Catarina Ixtepeji,20363,78.96418511
2010,Oaxaca,Santa Catarina Juquila,20364,70.72099753
2010,Oaxaca,Santa Catarina Lachatao,20365,88.94561688
2010,Oaxaca,Santa Catarina Loxicha,20366,93.40473276
2010,Oaxaca,Santa Catarina Mechoacán,20367,94.24687344
2010,Oaxaca,Santa Catarina Minas,20368,76.19752392
2010,Oaxaca,Santa Catarina Quiané,20369,72.62773723
2010,Oaxaca,Santa Catarina Tayata,20370,85.71753247
2010,Oaxaca,Santa Catarina Ticuá,20371,83.79268293
2010,Oaxaca,Santa Catarina Yosonotú,20372,94.89132883
2010,Oaxaca,Santa Catarina Zapoquila,20373,91.56036446
2010,Oaxaca,Santa Cruz Acatepec,20374,93.83883648
2010,Oaxaca,Santa Cruz Amilpas,20375,49.58244937
2010,Oaxaca,Santa Cruz de Bravo,20376,80.10650888
2010,Oaxaca,Santa Cruz Itundujia,20377,89.70145086
2010,Oaxaca,Santa Cruz Mixtepec,20378,79.57810685
2010,Oaxaca,Santa Cruz Nundaco,20379,93.79036145
2010,Oaxaca,Santa Cruz Papalutla,20380,79.13633704
2010,Oaxaca,Santa Cruz Tacache de Mina,20381,83.25646372
2010,Oaxaca,Santa Cruz Tacahua,20382,93.06179286
2010,Oaxaca,Santa Cruz Tayata,20383,89.88129496
2010,Oaxaca,Santa Cruz Xitla,20384,93.86666667
2010,Oaxaca,Santa Cruz Xoxocotlán,20385,48.96549369
2010,Oaxaca,Santa Cruz Zenzontepec,20386,93.33121167
2010,Oaxaca,Santa Gertrudis,20387,65.12001464
2010,Oaxaca,Santa Inés del Monte,20388,96.80450188
2010,Oaxaca,Santa Inés Yatzeche,20389,91.10126582
2010,Oaxaca,Santa Lucía del Camino,20390,43.01890675
2010,Oaxaca,Santa Lucía Miahuatlán,20391,98.94444444
2010,Oaxaca,Santa Lucía Monteverde,20392,95.40541497
2010,Oaxaca,Santa Lucía Ocotlán,20393,92.6496246
2010,Oaxaca,Santa María Alotepec,20394,96.55802862
2010,Oaxaca,Santa María Apazco,20395,90.1849642
2010,Oaxaca,Santa María la Asunción,20396,95.11382393
2010,Oaxaca,Heroica Ciudad de Tlaxiaco,20397,52.29510286
2010,Oaxaca,Ayoquezco de Aldama,20398,80.81605767
2010,Oaxaca,Santa María Atzompa,20399,60.7098656
2010,Oaxaca,Santa María Camotlán,20400,81.24919511
2010,Oaxaca,Santa María Colotepec,20401,69.85357368
2010,Oaxaca,Santa María Cortijo,20402,76.96271186
2010,Oaxaca,Santa María Coyotepec,20403,43.76509512
2010,Oaxaca,Santa María Chachoápam,20404,77.02115656
2010,Oaxaca,Villa de Chilapa de Díaz,20405,74.94358407
2010,Oaxaca,Santa María Chilchotla,20406,96.40907395
2010,Oaxaca,Santa María Chimalapa,20407,90.94231293
2010,Oaxaca,Santa María del Rosario,20408,91.55280899
2010,Oaxaca,Santa María del Tule,20409,42.24588957
2010,Oaxaca,Santa María Ecatepec,20410,90.05009107
2010,Oaxaca,Santa María Guelacé,20411,69.17948718
2010,Oaxaca,Santa María Guienagati,20412,91.91294714
2010,Oaxaca,Santa María Huatulco,20413,55.63739064
2010,Oaxaca,Santa María Huazolotitlán,20414,69.44442899
2010,Oaxaca,Santa María Ipalapa,20415,87.34041464
2010,Oaxaca,Santa María Ixcatlán,20416,93.48232848
2010,Oaxaca,Santa María Jacatepec,20417,67.33746111
2010,Oaxaca,Santa María Jalapa del Marqués,20418,61.55788298
2010,Oaxaca,Santa María Jaltianguis,20419,78.31284916
2010,Oaxaca,Santa María Lachixío,20420,95.85324675
2010,Oaxaca,Santa María Mixtequilla,20421,68.49874245
2010,Oaxaca,Santa María Nativitas,20422,88.15433071
2010,Oaxaca,Santa María Nduayaco,20423,92.21960784
2010,Oaxaca,Santa María Ozolotepec,20424,97.26969292
2010,Oaxaca,Santa María Pápalo,20425,98.72609943
2010,Oaxaca,Santa María Peñoles,20426,97.30180807
2010,Oaxaca,Santa María Petapa,20427,49.97883928
2010,Oaxaca,Santa María Quiegolani,20428,96.33415995
2010,Oaxaca,Santa María Sola,20429,96.40791269
2010,Oaxaca,Santa María Tataltepec,20430,97.53846154
2010,Oaxaca,Santa María Tecomavaca,20431,75.55076741
2010,Oaxaca,Santa María Temaxcalapa,20432,92.83680175
2010,Oaxaca,Santa María Temaxcaltepec,20433,93.37052856
2010,Oaxaca,Santa María Teopoxco,20434,96.73048369
2010,Oaxaca,Santa María Tepantlali,20435,92.71629042
2010,Oaxaca,Santa María Texcatitlán,20436,96.24134705
2010,Oaxaca,Santa María Tlahuitoltepec,20437,90.95194298
2010,Oaxaca,Santa María Tlalixtac,20438,90.6468059
2010,Oaxaca,Santa María Tonameca,20439,74.91913404
2010,Oaxaca,Santa María Totolapilla,20440,91.0779661
2010,Oaxaca,Santa María Xadani,20441,82.48940323
2010,Oaxaca,Santa María Yalina,20442,83.14327485
2010,Oaxaca,Santa María Yavesía,20443,82.1030445
2010,Oaxaca,Santa María Yolotepec,20444,96.25277162
2010,Oaxaca,Santa María Yosoyúa,20445,97.34323641
2010,Oaxaca,Santa María Yucuhiti,20446,93.20650708
2010,Oaxaca,Santa María Zacatepec,20447,78.72021295
2010,Oaxaca,Santa María Zaniza,20448,98.43123061
2010,Oaxaca,Santa María Zoquitlán,20449,92.13024142
2010,Oaxaca,Santiago Amoltepec,20450,95.43732782
2010,Oaxaca,Santiago Apoala,20451,94.48948598
2010,Oaxaca,Santiago Apóstol,20452,87.63549223
2010,Oaxaca,Santiago Astata,20453,63.04811715
2010,Oaxaca,Santiago Atitlán,20454,96.8108724
2010,Oaxaca,Santiago Ayuquililla,20455,91.78546307
2010,Oaxaca,Santiago Cacaloxtepec,20456,77.32640202
2010,Oaxaca,Santiago Camotlán,20457,98.1168671
2010,Oaxaca,Santiago Comaltepec,20458,91.34115347
2010,Oaxaca,Santiago Chazumba,20459,80.63024545
2010,Oaxaca,Santiago Choápam,20460,93.82731959
2010,Oaxaca,Santiago del Río,20461,91.35945486
2010,Oaxaca,Santiago Huajolotitlán,20462,69.53381818
2010,Oaxaca,Santiago Huauclilla,20463,89.36048527
2010,Oaxaca,Santiago Ihuitlán Plumas,20464,81.42298851
2010,Oaxaca,Santiago Ixcuintepec,20465,97.89926618
2010,Oaxaca,Santiago Ixtayutla,20466,96.69380294
2010,Oaxaca,Santiago Jamiltepec,20467,77.46317153
2010,Oaxaca,Santiago Jocotepec,20468,87.30868387
2010,Oaxaca,Santiago Juxtlahuaca,20469,77.47613882
2010,Oaxaca,Santiago Lachiguiri,20470,94.16151879
2010,Oaxaca,Santiago Lalopa,20471,88.16483516
2010,Oaxaca,Santiago Laollaga,20472,68.15763889
2010,Oaxaca,Santiago Laxopa,20473,93.94732992
2010,Oaxaca,Santiago Llano Grande,20474,74.74090311
2010,Oaxaca,Santiago Matatlán,20475,78.68905725
2010,Oaxaca,Santiago Miltepec,20476,87.30729167
2010,Oaxaca,Santiago Minas,20477,95.73159145
2010,Oaxaca,Santiago Nacaltepec,20478,90.80904523
2010,Oaxaca,Santiago Nejapilla,20479,96.35514019
2010,Oaxaca,Santiago Nundiche,20480,97.73945148
2010,Oaxaca,Santiago Nuyoó,20481,94.58152476
